"rowname","Especie","Long","Lat","BD","colecta","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","prub","env_group","env_group_2","env_group_3"
"339","haageana",-97.449167,18.40475,"gbif",NA,173,155,69,1857,279,57,222,191,147,194,147,499,109,4,89,241,17,201,19,0.0163791999977269,1.61831623138751,0.0453660834700296,-0.353271842446379,0.0834176958062134,-0.287583233099585,0.194492134350783,0.103437801180246,0.00539311391401898,0.012089157572426,-0.024057119006527,0.0219956961352714,0.0225513725050152,0.10717403910086,-0.00630495059944019,0.0701038923414298,0.0376854464306732,-0.0273318615774019,-0.0130702802492263,"Balsas","Balsas","Balsas","M_conspicua"
"340","haageana",-97.572444,18.39025,"gbif",NA,169,161,70,1841,279,50,229,187,144,190,142,493,119,3,89,253,15,214,17,-0.328370147524775,1.52831750234656,-0.765945743721954,0.176431353063658,0.271132626510146,-0.36692106056696,0.11772810092521,0.216779142152228,-0.0279831586079204,-0.0334205590845187,0.0571143446599007,0.10325865834533,0.0610772265747714,-0.0115928489599533,-0.0718465946496778,0.0221601285583753,-0.0174442218630789,-0.00514960691324839,-0.00127508019644128,"Balsas","Balsas","Balsas","M_conspicua"
"341","haageana",-97.474806,18.607111,"gbif",NA,169,157,70,1802,277,54,223,186,144,189,143,498,106,4,87,253,16,205,19,-0.462412950322876,1.7173879845225,-0.125232270121312,0.131414209099638,-0.0120694478515611,-0.301244572907094,0.302787959294398,0.116321925751717,-0.0265513594395155,-0.132788850517305,0.0536746101670635,-0.0180618364075528,-0.0136625324522902,0.0860026015056047,-0.0493440062756601,0.000292179944467806,-0.00792350480334014,-0.0108580745897744,0.00193255103343704,"Balsas","Balsas","Balsas","M_conspicua"
"342","haageana",-97.550083,18.250833,"gbif",NA,184,160,69,1909,295,64,231,203,158,206,157,528,131,3,94,268,15,221,18,0.900418416247326,0.582102817005956,-0.722538302136317,-0.258402806198711,0.164453281433581,-0.294513352998162,-0.098848888608127,0.13785232262902,0.0985257411175724,0.0694606941162044,-0.0291450184569461,0.167942801487292,0.0482979373982803,0.0428297169528737,-0.0292767722231319,0.0215170357578179,-0.00899348463205885,-0.040233595760065,-0.00646762744559067,"Balsas","Balsas","Balsas","M_meissneri"
"343","haageana",-97.53944,18.48266,"gbif",NA,176,158,70,1801,283,60,223,194,151,196,150,487,110,3,90,247,13,205,16,0.294517525778884,1.48557128529759,-0.265225718918015,0.419953496602461,0.141646998013877,-0.282902700088838,0.208775032524578,0.106217359154874,0.032402700900637,-0.115073583372028,0.0124969611759497,0.00524008326482552,0.0697423067289113,0.106616177848943,-0.0559568346048175,0.040327319926355,0.00778377825459227,-0.0170171213720231,0.00522263170429123,"Balsas","Balsas","Balsas","M_conspicua"
"344","haageana",-97.796556,17.822167,"gbif",NA,197,174,70,1904,312,65,247,210,170,219,170,764,168,3,95,405,13,270,24,0.78970143333307,-1.77020276975815,-2.09998657099983,0.0549510266874356,-0.0508334786300132,-0.259811416255049,-0.015017944559341,0.212670207760607,-0.0308576554776087,-0.398368461227839,-0.0483482453046596,0.00672076423400166,0.0197011529737478,-0.0180708470492636,0.0392877315672599,0.0989456310375922,0.0833941413967955,-0.00507857309111399,-0.00764801554869113,"Balsas","Balsas","Balsas","M_conspicua"
"345","haageana",-97.69344,18.03202,"gbif",NA,162,169,70,1732,276,37,239,174,139,183,138,655,164,4,97,349,19,260,21,-1.46867872372218,0.0125198004701629,-1.45361165065238,0.0698275040068674,1.01284245346723,-0.0405508784662062,-0.794601610947679,-0.101949055056247,0.0249616615937396,0.161427023481216,-0.0540938494103987,-0.00466496084996723,0.0300819483712174,-0.136952563176044,0.00852912655872649,0.0190833179837012,0.0113935857240192,0.00510709525153351,-0.0145731666580454,"Balsas","Balsas","Balsas","M_conspicua"
"346","haageana",-97.87583,17.94036,"gbif",NA,185,173,71,1797,300,57,243,197,160,206,160,717,180,2,100,395,15,269,18,0.17257242397444,-1.32747066543473,-1.97139403697825,0.795942609221744,0.653699184988921,-0.122855562814744,-0.722435175471924,0.273432301159711,-0.124513820329524,0.0552889289122082,-0.0514820514517395,0.061881251549519,0.0325298712486146,-0.15912236345877,-0.00569995201405106,0.0148650074512067,0.0485775595116806,-0.0077375077608511,-0.00341943886382258,"Balsas","Balsas","Balsas","M_conspicua"
"347","haageana",-97.93318,18.08663,"gbif",NA,217,172,70,1984,333,88,245,230,189,239,188,633,152,3,100,344,11,238,15,2.87267098856792,-1.62583887039903,-1.95546262081424,0.300362377114715,-0.734806569692162,-0.128691424711248,-0.304866419707456,-0.100534393526112,-0.120948548022712,-0.148412375232567,-0.0577065159165055,0.039869768625506,0.00227897574786436,-0.00652710492638549,-0.0170850881177386,-0.0246578626108709,0.0389508928579213,0.0072632529076767,0.0279153956566136,"Balsas","Balsas","Balsas","Sto_domingo"
"348","haageana",-97.446972,18.340583,"gbif",NA,191,154,69,1892,298,76,222,210,165,212,164,476,113,3,98,236,13,190,15,1.85451423484387,0.974887325972703,0.0433343404997139,-0.00719330805321503,0.0653852367877865,-0.0377526327145229,-0.345580886770787,0.0426022991823789,0.11716680142609,0.0458600702340834,-0.0488818463061293,0.035208879880006,-0.0167629424881277,0.199634804295624,-0.0327563162942043,0.0132985188159331,-0.00439676913718778,-0.0110865318600338,0.0183307712802564,"Balsas","Balsas","Balsas","M_meissneri"
"349","haageana",-97.448333,18.340806,"gbif",NA,197,155,69,1935,305,82,223,216,171,219,170,449,109,3,99,222,13,178,15,2.40815705833347,0.919645853524314,-0.0529710722964673,-0.0481232765778531,-0.254947640684048,0.0914619640080119,-0.394274528471895,0.0640172959080202,0.122606946348726,0.0589878801905631,-0.0535394453839097,0.036157726218092,0.0167686897757425,0.190874603097034,-0.0421968412004898,-0.00234525761404033,0.00121069232479,-0.00808008618467498,0.00472164647624925,"Balsas","Balsas","Balsas","M_meissneri"
"350","haageana",-97.447333,18.340444,"gbif",NA,191,154,69,1892,298,76,222,210,165,212,164,476,113,3,98,236,13,190,15,1.85451423484387,0.974887325972703,0.0433343404997139,-0.00719330805321503,0.0653852367877865,-0.0377526327145229,-0.345580886770787,0.0426022991823789,0.11716680142609,0.0458600702340834,-0.0488818463061293,0.035208879880006,-0.0167629424881277,0.199634804295624,-0.0327563162942043,0.0132985188159331,-0.00439676913718778,-0.0110865318600338,0.0183307712802564,"Balsas","Balsas","Balsas","M_meissneri"
"351","haageana",-97.420417,18.41925,"gbif",NA,184,151,69,1863,289,71,218,195,158,204,158,498,120,4,96,249,14,193,16,1.07853988630096,1.13776260879114,0.470813063713191,-0.125535049041043,0.234039139357368,-0.152752559528524,-0.370797150100674,-0.0572793625287739,-0.000682813271440263,-0.025806155233417,0.108387889644779,-0.0254575619968705,0.0117825512774424,0.0150101802953267,0.0560821170774745,-0.0400983943004624,0.0711037547741701,0.0232431828321574,0.0219374657388707,"Balsas","Balsas","Balsas","M_meissneri"
"352","haageana",-97.502222,18.224833,"gbif",NA,158,162,69,1806,270,38,232,170,133,179,132,517,129,4,91,260,18,214,21,-1.24934512018478,1.62632307234332,-0.831573942018063,-0.474476704584943,0.769101174711458,-0.0564393800722768,-0.210973731639633,-0.00114161225952839,0.0763009707652438,0.0687785719549667,0.0674912233915239,0.0396619268938071,0.101768542379447,-0.130791931638812,0.0503468763886112,-0.0240085381200729,0.00717484085154626,0.0134123501500512,-0.00130919722651801,"Balsas","Balsas","Balsas","M_conspicua"
"353","haageana",-97.449528,18.342111,"gbif",NA,194,154,69,1891,303,80,223,213,169,216,168,456,110,3,98,227,12,183,14,2.19956695781561,0.972625673996961,0.00565691310981248,0.05228903865857,-0.0790029167585775,0.0307074433472832,-0.26766193427567,-0.0495355511389374,0.121870350426667,0.0267033085536339,0.00205554992518473,0.0635260737304802,-0.0257835417974786,0.182009417372939,-0.0311726244418148,-0.0138501447648651,-0.0211360444923542,-0.0146696055604286,-0.00736821267376667,"Balsas","Balsas","Balsas","M_meissneri"
"354","haageana",-97.446583,18.337278,"gbif",NA,191,154,69,1892,298,76,222,210,165,212,164,476,113,3,98,236,13,190,15,1.85451423484387,0.974887325972703,0.0433343404997139,-0.00719330805321503,0.0653852367877865,-0.0377526327145229,-0.345580886770787,0.0426022991823789,0.11716680142609,0.0458600702340834,-0.0488818463061293,0.035208879880006,-0.0167629424881277,0.199634804295624,-0.0327563162942043,0.0132985188159331,-0.00439676913718778,-0.0110865318600338,0.0183307712802564,"Balsas","Balsas","Balsas","M_meissneri"
"355","haageana",-97.663889,18.202778,"gbif",NA,170,165,69,1834,282,46,236,188,145,191,144,590,155,3,94,314,16,252,20,-0.476041372016314,0.309634881243129,-1.23120129117381,-0.287227463041847,0.901156803899667,-0.367817335343922,-0.269915393615615,0.0789242514431829,0.117900242670535,0.0981722845361517,-0.0503097675594475,0.178008332485162,0.166674469921686,-0.068853376783013,-0.0538508588203981,0.0421663141500346,0.00201001942037322,-0.070824967071413,0.000925376160953404,"Balsas","Balsas","Balsas","M_conspicua"
"357","haageana",-97.426111,18.320694,"gbif",NA,203,154,68,1950,312,88,224,213,176,225,176,433,106,3,99,217,12,168,15,2.92223853353662,0.877934023899899,0.0118784760768397,-0.420709171791145,-0.231318093433142,0.234728971571681,-0.16719370825659,-0.108917945567981,0.205947550716331,0.0680831637719524,0.00882144512920628,-0.0435370453237853,0.0266092912035596,0.0231628802666643,0.07368304860559,-0.101967498013141,0.0753872275622483,0.0239460404059571,0.0115453700839471,"Balsas","Balsas","Balsas","M_meissneri"
"358","haageana",-97.435056,18.3235,"gbif",NA,206,155,69,1934,315,91,224,216,180,229,179,421,104,3,99,211,13,162,15,3.016894699898,0.805758564559719,-0.0238111606999327,-0.000844239788807793,-0.634925677615839,0.342560104167374,-0.244076326324353,-0.00863365957167453,0.16198146091177,0.0969919383691782,0.0360200660865774,0.00595754203055689,-0.00654029893372557,0.00982268796067993,0.0305106718634861,-0.0933004380467467,0.0794738841665708,0.0698772364585213,-0.008477377918334,"Balsas","Balsas","Balsas","M_meissneri"
"359","haageana",-97.359722,18.303917,"gbif",NA,210,153,68,1982,320,97,223,219,195,234,183,419,104,3,101,215,13,156,16,3.64122948310061,0.58696918503402,0.19492508755686,-0.444804040555441,-0.59643159696089,0.444498307842179,-0.25752167341084,-0.0512524213279891,0.288785674771723,0.149357334909909,0.0614403835397409,-0.143406508094791,-9.95174112168734e-05,-0.146274265132444,-0.0735136295101615,0.0361324652260692,-0.0580018178435557,0.128906477319742,-0.0140011609481786,"Balsas","Balsas","Balsas","M_meissneri"
"360","haageana",-97.448056,18.319972,"gbif",NA,205,155,68,1940,314,89,225,215,178,227,177,422,104,3,100,211,12,164,14,3.09476247888265,0.871945919396137,-0.0807513802035001,-0.369901002455284,-0.277737136919086,0.337651330120794,-0.220237316065998,-0.192739236028497,0.210270638619013,0.122391304436757,-0.0303409776912893,-0.0495561313947351,0.0224857931143957,0.0434343958194681,0.0595062347629542,-0.0935788147975101,0.0646801458238102,0.0499794501731918,0.0245529573422045,"Balsas","Balsas","Balsas","M_meissneri"
"361","haageana",-97.440556,18.316778,"gbif",NA,204,155,68,1970,314,89,225,214,177,227,177,425,105,3,101,212,12,166,14,3.11635322286631,0.860829097653358,-0.112429912807975,-0.424932587712095,-0.239577963304609,0.289412182008527,-0.367767275300074,-0.139358799054096,0.205622347867597,0.111020453774251,-0.0277400539009525,-0.0893462427943999,0.00771347398734171,0.0328854484458563,0.0820862215553872,-0.121501735774696,0.0679799345841609,0.0444252106896895,-0.000452861013891386,"Balsas","Balsas","Balsas","M_meissneri"
"362","haageana",-97.435556,18.322583,"gbif",NA,206,155,69,1934,315,91,224,216,180,229,179,421,104,3,99,211,13,162,15,3.016894699898,0.805758564559719,-0.0238111606999327,-0.000844239788807793,-0.634925677615839,0.342560104167374,-0.244076326324353,-0.00863365957167453,0.16198146091177,0.0969919383691782,0.0360200660865774,0.00595754203055689,-0.00654029893372557,0.00982268796067993,0.0305106718634861,-0.0933004380467467,0.0794738841665708,0.0698772364585213,-0.008477377918334,"Balsas","Balsas","Balsas","M_meissneri"
"363","haageana",-97.415278,18.228056,"gbif",NA,155,159,69,1792,266,37,229,166,131,176,129,509,121,5,90,254,18,204,21,-1.47130860169036,1.94418555257796,-0.462574198254654,-0.556422483834435,0.673192915531695,-0.0387168748951496,-0.217075864804381,-0.165957806426627,-0.00142278805614673,-0.0462957528745785,0.147994542100051,-0.022338712059007,0.028749416151157,-0.100397034619212,0.0444773585324016,-0.0289744205447201,-0.00338664144820837,0.0509603105281299,-0.00140192230267319,"Balsas","Balsas","Balsas","M_conspicua"
"364","haageana",-97.415,18.215833,"gbif",NA,161,158,68,1839,271,42,229,173,135,182,134,536,124,5,90,264,19,212,23,-1.07381878155272,1.56853484577526,-0.355047170004508,-1.05903938006845,0.64937624757152,-0.116258563385079,-0.0539641434212328,-0.140797212025051,0.0834937174241508,0.0215740009889223,0.0299432179092334,-0.00842582632308679,0.0533874521540481,-0.0482660998186778,0.0787039990753763,-0.0107470210274882,0.0200762770719964,0.0168475422359855,0.00978149226571047,"Balsas","Balsas","Balsas","M_conspicua"
"365","haageana",-97.296389,17.936,"gbif",NA,152,159,67,1883,266,30,236,163,126,173,125,609,132,4,89,314,20,225,28,-1.76632075491636,1.39119090552746,-0.787670375097621,-1.71281570623058,1.31403537932123,-0.110491411415537,0.140729644330245,0.220575683708899,0.158132883423145,-0.0466334851372402,0.0506912624838469,-0.0568919984017391,-0.115861656783059,-0.11844522886587,0.0951455312625217,-0.0488565717809773,-0.00211385918194744,-0.0183656350289333,0.0147144148520732,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"366","haageana",-97.295528,17.934361,"gbif",NA,152,159,67,1883,266,30,236,163,126,173,125,609,132,4,89,314,20,225,28,-1.76632075491636,1.39119090552746,-0.787670375097621,-1.71281570623058,1.31403537932123,-0.110491411415537,0.140729644330245,0.220575683708899,0.158132883423145,-0.0466334851372402,0.0506912624838469,-0.0568919984017391,-0.115861656783059,-0.11844522886587,0.0951455312625217,-0.0488565717809773,-0.00211385918194744,-0.0183656350289333,0.0147144148520732,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"367","haageana",-97.40766,18.70227,"gbif",NA,148,163,72,1610,260,35,225,158,124,166,124,484,97,4,81,236,24,178,24,-2.67622270019418,2.62628940628387,-0.402314722284454,0.828700125813352,-0.266460824065014,0.417023252933519,0.494647572794848,0.436842138325048,-0.140052753748192,0.137570262172873,0.106584932485413,-0.0244758222671621,-0.00234962588045785,-0.120045241415228,0.0632662831594041,-0.0573678956870126,-0.0351604007522665,0.0264301907467283,-0.000504470537852071,"Haageana","Haageana","Haageana","Haageana"
"368","haageana",-97.555833,18.235833,"gbif",NA,172,161,69,1902,283,51,232,191,146,194,145,548,135,4,92,278,17,232,21,-0.232912702561552,0.822760916740411,-0.792916011078295,-0.533688462031169,0.327173634448983,-0.404087217907183,-0.199145196667041,0.100795184540971,0.0743303656301036,-0.00196094544098651,-0.00631916175691299,0.144844693135149,0.0703491748231575,0.024205934470262,-0.0369249797332609,0.0260397123451167,-0.00833992564517889,-0.0350186207807068,-0.00922057486167669,"Balsas","Balsas","Balsas","M_conspicua"
"369","haageana",-97.510833,18.309444,"gbif",NA,200,158,69,1950,310,82,228,219,173,222,172,436,108,3,100,218,12,175,13,2.67457704047728,0.853550226038243,-0.480358481368277,-0.0291005242047706,-0.330165405978326,0.168661464579866,-0.441155185049483,-0.0803152874208644,0.0800243527187602,0.0600244053454081,-0.0505233007171285,0.0517979569308084,-0.0145097299240327,0.19724710437349,-0.0553476618053738,-0.0186556841130873,-0.00873586512669982,-0.00157314195724148,0.0188941066644469,"Balsas","Balsas","Balsas","M_meissneri"
"370","haageana",-97.501389,18.268056,"gbif",NA,188,158,69,1903,298,70,228,207,163,210,161,499,121,3,97,249,14,203,16,1.47528112072646,0.760018616718031,-0.465109296908059,-0.127860057623931,0.0996725616778352,-0.0864630702430392,-0.302614868594414,0.0470582603287715,0.113435480961839,0.08303145955148,-0.0490479181690274,0.0780774620362631,-0.00819763743563565,0.117947697940529,-0.0338257280766168,0.0291851295983013,-0.0270152991628283,-0.00814756276829877,7.99624458890187e-05,"Balsas","Balsas","Balsas","M_meissneri"
"371","haageana",-97.5025,18.268611,"gbif",NA,188,158,69,1903,298,70,228,207,163,210,161,499,121,3,97,249,14,203,16,1.47528112072646,0.760018616718031,-0.465109296908059,-0.127860057623931,0.0996725616778352,-0.0864630702430392,-0.302614868594414,0.0470582603287715,0.113435480961839,0.08303145955148,-0.0490479181690274,0.0780774620362631,-0.00819763743563565,0.117947697940529,-0.0338257280766168,0.0291851295983013,-0.0270152991628283,-0.00814756276829877,7.99624458890187e-05,"Balsas","Balsas","Balsas","M_meissneri"
"372","haageana",-97.576389,18.337222,"gbif",NA,188,160,69,1900,299,69,230,207,162,210,161,484,121,3,96,249,12,204,14,1.50577313536928,0.823748654342019,-0.711521497851242,-0.0496098405216825,0.131176703979211,-0.161005670961764,-0.17975602821299,-0.0951332980125528,0.0532381873025357,-0.000996000561173327,-0.0203927925513039,0.0830129931292666,0.0574582494926434,0.10327506865739,-0.0485203909123562,-0.00582702922010022,-0.0158914577480959,-0.0249306069377517,-0.000129052621480305,"Balsas","Balsas","Balsas","M_meissneri"
"373","haageana",-97.571111,18.393889,"gbif",NA,162,162,70,1789,273,43,230,179,137,182,136,488,120,3,91,251,16,211,17,-0.800582462783735,1.74665727888027,-0.856861787842749,0.211540025645458,0.600500613577579,-0.148861780374826,-0.137372880890854,0.143942910002912,0.0161564368181249,0.0686352811654965,0.0322019304431235,0.0595508748410674,0.0385017472221732,-0.012514014724236,-0.0490834727213676,-0.00444153834111467,-0.0282727377932695,-0.0200711074541631,0.0105010007747685,"Balsas","Balsas","Balsas","M_conspicua"
