"Especie","Long","Lat","BD","colecta","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","env_group_3","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19"
"haageana",-97.564858,19.344861,"gbif",NA,155,162,71,1880,261,35,226,173,127,174,127,474,87,5,75,221,19,189,19,"Haageana",-2.46196226507005,2.66534959435912,-0.70382243622403,-0.0490001630939427,0.44477953387811,0.497160845712564,1.12626522536627,-0.341645863449692,0.874883148041246,-0.172840633448081,-0.135668670428775,0.0626228394704344,-0.0734706466720009,-0.0492995560054052,0.0824285720539609,-0.0504293939629934,0.0854397254389519,0.0275470327037031,0.0141130577274887
"haageana",-97.269048,19.545671,"gbif",NA,133,137,68,1849,231,31,200,144,107,153,107,443,95,10,70,196,33,148,39,"Haageana",-4.84700061972608,3.55987389415137,3.275646597881,-2.58787887800684,0.844401996865487,0.249774320645423,0.83683310348708,-0.210261811446936,0.535206200601564,-0.102718334308986,-0.5172158416886,0.230178113277196,0.274255729620763,0.0513249664194429,-0.0962763327148644,-0.0167810663780503,0.0904800201490118,0.0533592257405112,-0.0177518462237509
"haageana",-97.495942,19.359036,"gbif",NA,129,154,72,1566,232,20,212,143,107,146,106,542,93,6,74,251,24,212,25,"Haageana",-5.06356570512148,2.75355851507609,0.797638541998407,0.746094313500361,-0.189373915654697,0.303631200361835,0.751873457115344,-0.116543834043138,0.398226304645149,-0.0485762653749138,-0.131635601818173,-0.0949624997904151,-0.158574325289219,-0.079678038894255,0.0328229278260859,-0.0970010294695506,0.00389380855448494,-0.00971160577021185,-0.0118137812274439
"haageana",-97.492547,19.351892,"gbif",NA,142,157,72,1703,246,28,218,158,117,160,117,450,88,4,77,219,18,192,19,"Haageana",-3.31066418447302,3.13272088463809,-0.207722308106198,0.94739935839865,-0.281246772254666,0.22188151931934,0.874114402004008,0.0495480298851689,0.500320814110712,-0.211007085150959,-0.220066186254873,0.0225092973456474,-0.0765090123162876,-0.042373291540048,0.075537912525142,0.0115407379282975,0.0630761918697204,0.0154114857169853,4.29396824198783e-06
"haageana",-97.84087,17.87829,"gbif",NA,184,174,71,1767,299,55,244,196,160,205,159,734,183,3,98,401,17,276,20,"M_conspicua",-0.183969569726796,-1.95533758631154,-1.96944413157822,0.6232135262752,-0.168548127222533,0.2643917809375,-0.430275677602491,0.497404189615901,0.121466812095138,0.185561672411724,0.0288239332482611,0.124333851089536,0.0498221299315953,0.184529869293981,-0.00140063248928552,-0.0658248362808176,0.0525156599417276,-0.025789689746301,-0.0110388455007869
"haageana",-97.496757,17.850148,"gbif",NA,151,167,69,1711,266,27,239,162,128,171,127,632,152,4,93,330,17,257,22,"Oaxacana",-2.36472884779446,0.150108420070139,-1.38444304550973,-0.526067077091044,-1.29102558706971,0.0763765872031032,-0.588010748037102,0.138943157345798,-0.311931216881929,-0.00555698427112747,0.0453630081939627,-0.0759484352633518,0.0101009133920661,0.135213499375457,-0.0386975209327645,-0.0574528772172145,-0.0349039654010433,-0.00696741837051377,-0.00327441606771763
"haageana",-97.719335,18.067345,"gbif",NA,181,168,70,1878,294,54,240,193,155,203,154,673,172,3,95,355,16,276,23,"M_conspicua",-0.188494069930656,-1.21119340926836,-1.56424856342494,-0.101567317620429,-0.388793014079485,0.570787618683731,0.00226414428626436,0.606378526603265,-0.0712247106071983,-0.0553142166934031,-0.0551821150704129,0.204933687041835,0.117814584449053,0.177120818498337,-0.057771646884223,-0.0605261731923985,0.0583029948874413,-0.0368708783570226,-0.0101560033573216
"haageana",-97.611725,18.242501,"gbif",NA,170,164,70,1849,282,48,234,189,145,192,144,556,143,3,93,290,16,239,20,"M_conspicua",-0.578189454646424,0.389165960817856,-1.22508865728262,-0.0124368498993189,-0.458888584555794,0.322685825688408,-0.0166279999586913,0.497703588186662,-0.052419356356126,0.0303019300326064,-0.034379189695251,0.193783771880673,0.110276409678936,0.0200362554229298,0.0488600186792961,-0.0128937030587556,0.0125653239292885,0.0182178944669884,-0.0212262959527297
"haageana",-97.494064,18.044042,"gbif",NA,170,162,68,1929,283,46,237,188,144,192,142,617,147,5,93,308,19,248,26,"M_conspicua",-0.842695696246311,-0.103421258420305,-0.774759439482452,-1.55522660951397,-0.309268895477838,0.485020053998297,-0.195751837544725,0.220592505173449,-0.177219650539543,-0.0378283784213196,0.0861752630454156,0.138238836211753,0.0330981877423278,-0.0398451496421195,0.00537129867014272,-0.0713965379569692,-0.0237024744166005,0.00956820938116821,0.00934681345715857
"haageana",-97.615,18.316111,"gbif",NA,184,162,69,1880,295,63,232,203,159,206,157,517,132,3,93,270,14,221,17,"M_meissneri",0.797791230620146,0.53686624632097,-0.959828098511294,-0.264133723708602,-0.253151569681999,0.265195391253969,0.170874983997961,-0.0219458758766804,-0.0232895261319223,0.0720949372686724,0.00494009328396865,0.175510668210719,0.154837179044402,-0.00624450075170119,0.0691523326638073,-0.00965348165948498,0.0247166988973997,0.0226140296266532,-0.00807790851064009
"haageana",-97.445563,18.342407,"gbif",NA,193,154,69,1895,300,79,221,211,167,215,166,463,111,3,99,230,12,185,14,"M_meissneri",2.09468158153783,1.29560784258044,-0.0410296919010207,0.0289986848851323,-0.0474708427720784,0.105550144663219,-0.245254549011058,0.16066466146284,-0.0699876237806011,0.00559601240110419,0.0901028000698828,-0.0623093704927392,0.0367232256629677,-0.150248645626051,0.00532167733352346,0.0131086823038213,0.0095685459038078,-0.0205835082058794,0.00210636435371662
"haageana",-97.373199,18.307677,"gbif",NA,205,153,68,1966,314,91,223,215,189,228,178,447,109,3,99,227,14,167,18,"M_meissneri",3.07286883262113,0.983057223657896,0.193826779863611,-0.646858376424778,0.545416773808088,-0.207412258318236,0.0878110960752609,0.0309808549654249,-0.255492191258087,0.0511226612837787,-0.0796653958641421,-0.108691794741651,0.00968991377993304,0.181260736437287,0.148318598098217,0.0108662588146145,-0.00573317328659293,-0.0980245687817602,-0.00795032716845036
"haageana",-97.546667,18.252222,"gbif",NA,185,160,69,1910,296,65,231,204,159,207,158,523,129,3,96,264,15,217,18,"M_meissneri",0.986453076861351,0.561952316764986,-0.785138580516117,-0.363035473855152,-0.146644693641846,0.219562092263395,-0.0232573889136641,0.284190902605285,-0.116839393194789,0.107930949751154,0.0657279373210126,0.125349627736586,0.0288334185314122,-0.052977656559773,0.0254084637135074,-0.0201500368440748,0.000298350942066195,0.0188329585476847,-0.0025999543596204
"haageana",-97.377319,18.317129,"gbif",NA,212,154,68,1969,321,97,224,221,184,235,184,404,101,2,101,207,12,152,14,"M_meissneri",3.83146247477754,1.3104275403118,-0.132792332717328,-0.387803253765781,0.463837065080377,-0.432881732153539,0.0610178230503259,0.0220872307838643,-0.238117729319811,0.148991718264917,0.034961892886471,-0.0556315159162974,0.0217573005657041,0.073584166744467,-0.125758444784299,0.103292251645398,0.052414487744421,-0.0505450173065171,0.00418223884467398
"haageana",-97.373543,18.315174,"gbif",NA,208,154,69,1973,316,93,223,217,180,231,180,428,105,3,100,217,13,161,16,"M_meissneri",3.1683347119188,1.18468504571472,-0.0114881375290954,-0.16025359225293,0.788097628631103,-0.121467377956572,-0.0704353948992316,0.176323573670168,-0.073385878992873,-0.0229234882529492,-0.0354550730416394,-0.0407318596281005,-0.0137733264454604,0.0370544556761933,-0.124893090308655,0.110438067689364,0.0616291052642312,-0.073699382471182,0.00112357144509665
"haageana",-97.45079,18.342794,"gbif",NA,194,154,69,1891,303,80,223,213,169,216,168,456,110,3,98,227,12,183,14,"M_meissneri",2.18231998671497,1.27716596447806,-0.115286964878299,0.017160156304883,0.05758711838569,0.06954735555637,-0.143811482804981,0.0353303254380776,-0.0738516125479888,-0.00426504346376039,0.0357233026512631,0.0343472248135601,-0.0123129741598742,-0.144914428060993,0.0225618629881144,0.0163304592763763,-0.0176785905029465,0.0133369850123506,-0.00802694258891491
"haageana",-97.680924,18.002938,"gbif",NA,168,169,70,1806,283,42,241,180,143,189,142,674,166,4,96,354,19,266,22,"M_conspicua",-1.28172036374163,-0.823556958318839,-1.52467703620099,-0.233627324823207,-0.447716130007854,0.347124228235408,-0.566764151304914,0.521683699137751,-0.0442526851247695,0.177719975368852,0.0315372854417208,0.0713962129938446,-0.0326769045413444,0.151396562855323,-0.0534914737353148,-0.0462066561605988,-0.0191261181615528,-0.0317899817624654,0.00343231961021708
"haageana",-97.717302,18.515156,"gbif",NA,169,166,71,1780,281,49,232,186,144,189,143,545,131,3,90,282,15,232,18,"M_conspicua",-0.849916368931742,0.721085062229496,-1.30469157298106,0.672801287894541,-0.25349907750104,0.292105811594123,0.176102520323623,0.233771527434705,0.104149072704238,-0.0426335430556193,-0.03529173335299,0.0833853097078624,0.100118513334868,0.01174360765879,0.0247542235825108,-0.0178795545566493,-0.0213747194728309,0.00466838422357543,0.00520912219781066
"haageana",-97.511258,18.332594,"gbif",NA,197,157,69,1907,306,80,226,216,171,219,170,442,109,3,101,222,12,179,13,"M_meissneri",2.47283621501852,1.21322656897837,-0.446358825271045,-0.0125881876072173,0.216919384466844,-0.00819449669413108,-0.439403930352091,0.0854447449640936,-0.132777314436105,0.0857127330656358,0.125629710841327,-0.0247346909047279,-0.000806540706200648,-0.16139714745781,0.0449570343214158,0.0392228379858602,0.0102306708448449,-0.00622885886404857,0.00804175265491413
"haageana",-97.783292,18.487568,"gbif",NA,169,167,71,1769,282,47,235,186,144,189,143,579,142,3,91,301,15,243,18,"M_conspicua",-0.925550500110932,0.30059148859538,-1.47727931006215,0.663417953168834,-0.386891534106665,0.326251344478791,0.0382182780013652,0.266995032840203,0.102857972527888,-0.031466206394423,-0.0554402835050083,0.15737622605206,0.0669513725222121,0.0260986387805622,0.0214091971699029,-0.0380157516557655,-0.0250326393916029,0.00187679353598705,0.00696110683306718
"haageana",-97.871223,17.956656,"gbif",NA,191,173,70,1809,306,62,244,203,166,212,165,733,180,2,99,400,12,274,18,"M_conspicua",0.830288820735976,-1.93186992770221,-2.10592967005419,0.438906267618557,-0.67276982848268,0.22641252093014,-0.233334760373198,0.324442438836818,0.0459173598697936,-0.0784490380369104,0.0852349202186948,0.0307848550907552,0.110719799334293,0.143976082486726,-0.0274975509579927,-0.0891490229547666,0.045609834487107,-0.0251863680150264,0.00278729908104291
"haageana",-97.261264,17.693223,"gbif",NA,141,159,70,1454,253,28,225,148,132,159,120,883,189,8,87,476,33,307,47,"Oaxacana",-5.3133050251973,-2.27533875841725,1.31791933693152,-0.758839031930036,-0.039352385728298,0.0798034928459499,-0.238158707678375,0.409978444021083,-0.639507534881343,0.0639305471650595,-0.00892144474053999,-0.0705404766143413,0.038227468995419,0.15458194321926,0.12408873037301,-0.104448737086488,-0.132031854482855,-0.0538498771181825,-0.00613772917561537
"haageana",-97.267639,17.692722,"gbif",NA,145,162,70,1489,258,29,229,152,125,163,124,795,172,6,87,424,27,287,39,"Oaxacana",-4.40421211443631,-1.33908200329472,0.36178660761915,-0.337116496629857,-0.510542986795047,-0.108154920393642,-0.0429548966937764,0.263716658315758,-0.567129823989227,-0.00779267029912467,0.03571139075194,-0.0152853981625381,0.0566718549751281,0.0924587940844042,-0.108204880695603,-0.0700013770733549,-0.0571062300892733,0.0157106186166627,-0.0125271388910012
"haageana",-97.233056,17.677361,"gbif",NA,140,158,70,1431,252,28,224,147,131,158,120,907,192,9,87,490,34,310,50,"Oaxacana",-5.6168608445307,-2.51712553732284,1.64671604960686,-0.901862087811589,0.178392556759351,0.138177869803944,-0.388974639867097,0.331890099335122,-0.671834522622979,-0.0583984332714709,-0.00431446667810424,-0.0841416880453559,0.045402670365738,0.0908034188982345,0.104488283690604,-0.0906674530201849,-0.13157160073152,-0.0386617744438449,-0.0143296801705398
"haageana",-97.322651,17.723944,"gbif",NA,156,165,68,1744,273,32,241,166,132,176,131,564,122,4,87,283,15,221,21,"Oaxacana",-1.78988744642304,1.07344498935575,-1.36818234870566,-1.01041880731644,-1.02118491664335,-0.213836004053182,0.0606855180516638,-0.612396892567061,-0.237939941925429,-0.218791242783344,-0.00330800809406277,-0.0132687501638609,-0.121504267754456,0.103969452129481,-0.0577040070097653,-0.0560104989615991,-0.0564585822256198,5.91463123758356e-05,0.00273409834787445
"haageana",-97.256457,17.691261,"gbif",NA,136,156,70,1394,246,26,220,141,127,153,116,997,207,11,86,539,40,329,58,"Oaxacana",-6.72627103001081,-3.33861546373964,2.51702505761465,-1.34317700816472,0.614294051833989,0.308781716325216,-0.524182698151999,0.449796854517888,-0.676941646841338,0.00660988397146278,0.0347067929765672,-0.123733885820282,0.0778831094502033,0.0667721431007607,0.0631030410662366,-0.0985816230328229,-0.130069679047008,-0.0372339375169533,0.00298531147161296
"haageana",-97.923933,18.409924,"gbif",NA,193,168,71,1756,308,72,236,204,170,214,169,626,158,3,95,354,10,247,15,"M_conspicua",1.06108964171168,-0.932348842924311,-1.44453659246173,1.11975788830262,-0.0917401647480168,0.398915785223082,-0.106418482516714,-0.200311219038521,0.228692404756305,-0.294056574301468,-0.147491310231466,0.0822449119844437,0.127974064977351,0.120151328087687,-0.0408410483857207,0.0556132261930115,-0.0101716392862478,-0.00814720244979104,-0.0186190102619238
"haageana",-97.43129,18.361412,"gbif",NA,187,153,69,1897,294,73,221,198,161,209,161,491,117,4,98,242,13,194,16,"M_meissneri",1.34602495003551,1.20182997623738,0.144943992045538,-0.209649466696374,-0.0843104982394811,0.298213897126007,-0.42542876174771,0.153039372875975,-0.0314730299124866,-0.126456050544905,-0.0284913268739471,-0.129578882381832,-0.0337364405188593,-0.0153546490932217,-0.105512417358697,0.0190213291720771,0.0277731407889378,-0.0540896064770021,-0.00933223996295213
"haageana",-97.319904,17.724639,"gbif",NA,156,165,68,1744,273,32,241,166,132,176,131,564,122,4,87,283,15,221,21,"Oaxacana",-1.78988744642304,1.07344498935575,-1.36818234870566,-1.01041880731644,-1.02118491664335,-0.213836004053182,0.0606855180516638,-0.612396892567061,-0.237939941925429,-0.218791242783344,-0.00330800809406277,-0.0132687501638609,-0.121504267754456,0.103969452129481,-0.0577040070097653,-0.0560104989615991,-0.0564585822256198,5.91463123758356e-05,0.00273409834787445
"haageana",-97.271806,17.6855,"gbif",NA,143,161,70,1453,256,29,227,150,124,161,122,832,179,7,87,445,30,297,42,"Oaxacana",-4.88683904645985,-1.73249338279218,0.7965012414309,-0.486652657846614,-0.306055707021109,-0.0261208280619202,-0.1802843629481,0.262819352281019,-0.603321110451095,0.0994166570995049,0.0683279938746853,-0.0195663278860127,0.067484083674578,0.0712033787504134,-0.113874804201502,-0.0651264845121022,-0.0936674514973097,0.00419334563835734,-0.00989734083437524
"haageana",-97.435413,18.378655,"gbif",NA,193,153,69,1917,300,79,221,212,167,215,166,459,109,3,97,228,12,184,14,"M_meissneri",2.07557106408463,1.39362942021807,-0.00644434672523428,-0.0305611903094783,-0.0138644034046521,0.175641853052901,-0.0337214737307679,0.111799047074587,0.0280194222849696,-0.0342051832758601,0.0374333410556532,0.00908251482471845,5.56245609341643e-05,-0.15225738628838,0.0221120532134762,0.0169951377858048,0.00973780787113663,0.00126575817157078,-0.000690298599419472
"haageana",-97.448889,18.346944,"gbif",NA,194,154,69,1891,303,80,223,213,169,216,168,456,110,3,98,227,12,183,14,"M_meissneri",2.18231998671497,1.27716596447806,-0.115286964878299,0.017160156304883,0.05758711838569,0.06954735555637,-0.143811482804981,0.0353303254380776,-0.0738516125479888,-0.00426504346376039,0.0357233026512631,0.0343472248135601,-0.0123129741598742,-0.144914428060993,0.0225618629881144,0.0163304592763763,-0.0176785905029465,0.0133369850123506,-0.00802694258891491
"haageana",-97.298286,17.736653,"gbif",NA,149,164,69,1609,264,29,235,158,127,168,126,687,147,4,87,357,20,257,30,"Oaxacana",-3.08163856862819,-0.10625028010193,-0.680762661570186,-0.527804699300705,-1.08869181620623,-0.290391287395054,0.202668551050375,-0.0060591001870921,-0.482796681405156,-0.136078773664832,0.054282642537404,-0.0449965621708172,-0.0136084005142738,0.103753167175869,-0.0804046743003427,-0.0854316962674715,-0.0568141512844511,0.00843973999329179,-0.00765558935772902
"haageana",-97.477889,18.358616,"gbif",NA,168,158,70,1837,276,51,225,185,143,188,141,480,108,3,87,231,17,200,18,"M_conspicua",-0.673611202028515,1.82817345936414,-0.504791339738359,0.083073113944968,-0.218714821913704,0.111340016136197,0.56741577506853,0.186004292082072,0.137590202553036,0.102998572632668,-0.070758703316164,0.111217431223115,-0.0276203458122596,0.0125009605578484,0.0505761905045307,-0.0522491408624737,0.0105009327827597,0.00361779583305672,0.00950634505469167
"haageana",-97.249368,19.422588,"gbif",NA,126,143,71,1645,225,24,201,134,103,145,103,528,98,9,73,253,31,181,31,"Haageana",-5.62519444927808,3.06248849747738,2.56834813193932,-0.462583233350839,0.474422763777627,0.374472117457399,0.386217051562546,-0.023232013368666,0.716031599115883,0.0403695200682229,-0.379486408270047,-0.0548002581434811,-0.117757820800576,0.0422500457388422,-0.0901490055022814,0.0289625651789892,0.0433230599677794,-0.0258761084790943,-0.0360798014533325
"haageana",-97.446371,18.333949,"gbif",NA,191,154,69,1892,298,76,222,210,165,212,164,476,113,3,98,236,13,190,15,"M_meissneri",1.81827339409667,1.21322339454158,-0.060469876791822,-0.0457188195362178,-0.0764299131956779,0.11093450140833,-0.152466439834196,0.200031014905826,-0.074720765772178,0.0441257142774595,0.0848361371545468,-0.00463504581739475,-0.000739539561107699,-0.158019085133973,0.0305748715275312,-0.00487012842000739,0.00706547093842829,0.0108421181297454,0.0172040313471987
"haageana",-97.626957,19.023191,"gbif",NA,138,167,73,1544,250,24,226,147,117,155,116,663,126,5,79,324,24,266,26,"Haageana",-4.75026140038313,0.728382615493171,-0.605822763092137,1.30272409264936,-0.0566870765167554,0.433970188167229,0.574296333923602,0.157346816795236,0.17946570140283,0.102955689138835,-0.0304684760551221,-0.147642226486889,-0.14866927707343,0.124206438156468,-0.0840355573381847,-0.124625507696807,-0.0996197698136308,-0.0325341923572131,-0.0142497761898762
